C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_20_862.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_20_862.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_20_862.jpg,0,0.8796715,0,1.673146
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_20_948.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_20_948.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_20_948.jpg,0,1,0,2.859339
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_063.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_063.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_063.jpg,0,1,0,4.270955
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_168.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_168.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_168.jpg,0,1,0,5.434062
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_259.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_259.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_259.jpg,0,1,0,6.585803
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_358.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_358.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_358.jpg,0,1,0,7.726551
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_483.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_483.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_483.jpg,0,1,0,9.080723
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_556.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_556.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_556.jpg,0,1,0,9.974744
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_653.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_653.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_653.jpg,0,1,0,11.08227
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_753.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_753.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_753.jpg,0,1,0,11.93163
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_851.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_851.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_851.jpg,0,1,0,13.07742
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_21_953.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_21_953.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_21_953.jpg,0,1,0,14.12701
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_050.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_050.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_050.jpg,0,1,0,15.03012
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_148.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_148.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_148.jpg,0,1,0,16.36066
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_248.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_248.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_248.jpg,0,1,0,17.18177
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_347.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_347.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_347.jpg,0,1,0,18.41672
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_445.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_445.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_445.jpg,0,1,0,19.28968
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_542.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_542.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_542.jpg,0,1,0,20.42483
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_642.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_642.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_642.jpg,0,1,0,21.347
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_741.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_741.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_741.jpg,0,1,0,22.39178
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_837.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_837.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_837.jpg,0,1,0,23.35191
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_22_932.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_22_932.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_22_932.jpg,0,1,0,24.33317
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_027.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_027.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_027.jpg,0,1,0,25.10372
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_124.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_124.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_124.jpg,0,1,0,26.05908
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_219.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_219.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_219.jpg,0,1,0,27.00535
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_312.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_312.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_312.jpg,0,1,0,27.94213
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_407.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_407.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_407.jpg,0,1,0,28.68474
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_505.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_505.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_505.jpg,0,1,0,29.60443
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_598.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_598.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_598.jpg,0,1,0,30.19017
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_694.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_694.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_694.jpg,0,0.8549053,0,30.15741
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_786.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_786.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_786.jpg,0,0.8365711,0,30.13938
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_876.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_876.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_876.jpg,0,0.5717839,0,30.08793
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_23_967.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_23_967.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_23_967.jpg,0,0.2916523,0,29.9966
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_067.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_067.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_067.jpg,0,0,0,29.84361
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_152.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_152.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_152.jpg,0,0,0,29.54711
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_244.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_244.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_244.jpg,0,0,0,29.30947
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_334.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_334.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_334.jpg,0,0,0,29.01516
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_420.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_420.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_420.jpg,0.1,0,0,28.7787
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_507.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_507.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_507.jpg,0.3,0,0,28.49714
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_594.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_594.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_594.jpg,0.5500001,0,0,28.03123
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_685.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_685.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_685.jpg,0.7500002,0,0,27.20643
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_770.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_770.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_770.jpg,0.9500002,0,0,26.50435
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_858.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_858.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_858.jpg,0,0,0,24.92078
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_24_954.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_24_954.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_24_954.jpg,0,0,0,23.88041
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_042.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_042.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_042.jpg,0,0,0,22.29945
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_140.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_140.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_140.jpg,0,0,0,21.5087
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_230.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_230.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_230.jpg,0,0,0,20.60962
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_310.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_310.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_310.jpg,0,0.1347261,0,19.94327
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_397.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_397.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_397.jpg,0,0.3974229,0,19.4232
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_489.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_489.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_489.jpg,0,0.3906441,0,19.18192
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_577.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_577.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_577.jpg,0,0.1245492,0,18.71883
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_664.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_664.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_664.jpg,0,0.3862416,0,18.39024
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_753.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_753.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_753.jpg,0,0.3718272,0,18.14182
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_849.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_849.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_849.jpg,0,0.638082,0,18.05492
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_25_930.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_25_930.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_25_930.jpg,0,0.6343783,0,18.13892
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_024.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_024.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_024.jpg,0,0.6603745,0,18.32019
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_110.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_110.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_110.jpg,-0.2,0.9209574,0,18.39987
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_210.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_210.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_210.jpg,-0.45,0.8610088,0,18.64613
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_285.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_285.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_285.jpg,0,0.6074461,0,18.89307
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_374.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_374.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_374.jpg,-0.25,0.8728414,0,18.92031
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_464.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_464.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_464.jpg,0,0.8678212,0,18.91227
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_566.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_566.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_566.jpg,-0.15,0.8786191,0,18.99958
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_650.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_650.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_650.jpg,-0.35,0.8583598,0,19.40099
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_735.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_735.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_735.jpg,0,0.5962882,0,19.28255
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_821.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_821.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_821.jpg,-0.1,0.325357,0,19.30087
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_26_920.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_26_920.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_26_920.jpg,-0.35,0.05046763,0,18.79279
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_018.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_018.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_018.jpg,0,0,0,18.76517
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_107.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_107.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_107.jpg,0,0.1528899,0,18.34819
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_196.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_196.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_196.jpg,0,0.4205358,0,18.44558
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_292.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_292.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_292.jpg,0,0.1480746,0,18.81256
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_371.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_371.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_371.jpg,0,0.4054393,0,18.56887
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_463.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_463.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_463.jpg,0,0.4017657,0,18.89698
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_550.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_550.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_550.jpg,0,0.1455232,0,18.93079
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_636.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_636.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_636.jpg,0.15,0,0,19.11371
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_720.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_720.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_720.jpg,0.35,0,0,18.92118
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_806.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_806.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_806.jpg,0.5500001,0.1047513,0,18.67846
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_894.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_894.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_894.jpg,0.8000001,0.3692523,0,18.28593
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_27_979.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_27_979.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_27_979.jpg,0,0.1124391,0,18.20044
C:\Users\jaysh\Desktop\Data\IMG\center_2020_12_15_16_11_28_068.jpg,C:\Users\jaysh\Desktop\Data\IMG\left_2020_12_15_16_11_28_068.jpg,C:\Users\jaysh\Desktop\Data\IMG\right_2020_12_15_16_11_28_068.jpg,0.2,0.131496,0,17.98595
